gender,cibil_score,job_stability_months,education_level,income_regularity_score,app_session_duration_sec,form_paste_count,form_typing_speed_wpm,linkedin_tenure_months,public_footprint_score,utility_bill_on_time_ratio,avg_monthly_savings_ratio,default_target
0,637,79,1,0.4175720862224661,164,2,57.33501104358736,37,0.6557540058111512,0.7845953181629315,0.4217597788541091,0
0,470,29,1,0.7765342939681117,554,0,49.29747913934004,70,0.6787931497255353,0.5963939823063116,0.018592255866630103,0
1,766,114,2,0.23884034176709054,33,1,34.49527650358852,13,0.34076148536652284,0.6079283538615068,0.2622523448602895,0
0,442,107,0,0.7209538465206886,207,0,36.55256667736614,29,0.8738928680038033,0.8578029613402636,0.4070135556512857,0
1,500,26,0,0.3771279278345519,775,0,80.39850319966266,39,0.39632181728088434,0.720787997056962,0.17205723428929814,0
0,479,108,0,0.26548920473303517,288,2,59.22771120530183,11,0.9272031457448291,0.45878570534788565,0.4485186889582753,0
1,663,2,2,0.44064492886834733,681,1,42.032130722085476,91,0.5244412611728994,0.4917969724913739,0.4434398392355652,0
1,778,84,0,0.37957829554288225,94,1,36.38758794302811,13,0.10935159943765244,0.9107142255629895,0.07085226039187692,0
1,770,15,0,0.6416259006718801,824,3,23.415857048250896,0,0.24583718007527158,0.9992820590190952,0.246815385064852,0
1,683,116,0,0.48590112275836994,392,1,61.923501392368166,67,0.19208733098949787,0.601409743444753,0.012833741370649632,0
0,716,4,1,0.9727949939266609,847,1,34.336450683533336,48,0.13962321622027687,0.6320209969340953,0.14092980388926346,0
0,607,86,0,0.9708396795126806,746,0,60.806029764734,17,0.7426155797296083,0.49269281487375177,0.4059364190098708,0
1,666,50,1,0.5549722152961916,46,2,57.41197201874269,35,0.273084285754362,0.541427850436253,0.48757030283990915,0
1,300,38,0,0.8360699685282078,229,3,65.29203224520766,63,0.8547578149658376,0.6547779074655328,0.45666162820384987,0
1,343,23,1,0.21061483268870004,573,1,56.382585845397436,95,0.338021945932987,0.5706337866464575,0.02129018490059953,1
0,397,59,1,0.6382492677798421,241,4,41.85236834986422,27,0.12909439584175733,0.820854912754309,0.4633652625592001,0
1,564,90,1,0.7946393378455834,464,0,45.23861429735837,91,0.8386078095777062,0.7227096649025009,0.41132408842227025,0
1,439,115,2,0.37355458032586875,302,0,45.36803380126142,31,0.5195312654778884,0.8933782769759462,0.4338512583753674,0
0,780,75,2,0.248937404132755,319,1,40.96881014244397,71,0.6395548962420945,0.8347149506314117,0.4574133876428435,0
0,536,28,1,0.32473514872516474,832,1,20.65173457575302,24,0.40260455977740683,0.4768603671762883,0.2440899587736422,0
1,371,66,1,0.5534784697390857,512,3,12.674896246504446,46,0.14143635654007763,0.4740333793460313,0.10560914688021766,1
1,489,8,1,0.6050971366050095,263,0,56.3824390241374,19,0.43315938024771217,0.9373891831044742,0.010512043436458451,0
1,567,29,2,0.5047080976870149,437,2,42.286169585101945,32,0.566457733264215,0.8917067436686215,0.011774135356825033,0
0,620,11,1,0.551979013633904,723,0,59.400587713431385,29,0.1105179431829567,0.6807503938976254,0.32125571141203657,0
1,406,101,1,0.5761879676874251,175,0,39.3069165386711,36,0.6168610289834369,0.47821848086438357,0.16864004465193977,0
0,531,18,1,0.8155493292808771,591,3,44.98275652793001,79,0.9037379391032556,0.9391457744114832,0.24794832616484286,0
0,341,55,2,0.28419351846212193,459,2,58.94293359524201,52,0.29605647017802367,0.538420334425558,0.0656675885380339,0
0,438,50,0,0.8151603737275168,461,4,68.33007359212617,88,0.9340922450335589,0.42132086477779285,0.4877566830923823,0
1,572,14,0,0.7509018418359985,644,2,40.257311211365746,73,0.1878476669412274,0.9545437149924413,0.06497149979486538,0
1,780,118,1,0.7933286475810546,574,1,29.998788861195003,68,0.8428927152005394,0.8853613724338067,0.22240317180575425,0
1,715,74,0,0.7875747087002583,526,2,63.195122144132505,7,0.8562919224719415,0.816089015391069,0.2216767665527632,0
0,805,99,1,0.576473452641427,118,2,40.69371200516823,96,0.331983876608325,0.42041821441122107,0.004319278156302786,0
1,723,9,0,0.36912014764872003,440,2,37.721413124427876,0,0.9620590671176206,0.7170587070356256,0.3338989869634749,0
0,706,99,1,0.6293031234414432,882,1,39.00309968268641,94,0.4749388531405999,0.7921816930502628,0.2691052863370979,0
1,689,11,2,0.9663856428872797,856,1,34.22049104920784,6,0.22713047871903444,0.8556083444692189,0.2487480943652559,0
0,641,63,1,0.6708205451146909,270,2,56.60618125723083,61,0.63254300574445,0.6826443308791141,0.4090424191798205,0
0,792,108,1,0.2088377161702221,807,1,24.926559442833433,86,0.9969532336407396,0.9720095800489341,0.12056859337417036,0
1,491,76,0,0.24776872390111251,252,4,46.53076735969277,57,0.9093623940633649,0.5468686365839047,0.43054840489237584,1
0,798,67,0,0.9942907468828419,777,2,48.745632096111336,87,0.35074254350359224,0.4418409504170934,0.43238933150827485,0
1,532,53,2,0.2575570873915523,694,2,36.02182024745946,77,0.6192879394405381,0.5996597470051899,0.4134311579583006,0
1,526,39,1,0.23683612803591886,497,1,68.80698677181576,86,0.20383089370913496,0.7970829221840277,0.17069888751966267,0
0,670,78,1,0.48241941548692435,598,1,58.4750136991599,72,0.5156603239033805,0.8422943225657633,0.08127871992282615,0
1,438,56,2,0.9754537626154693,351,1,38.18206541413888,7,0.5707630609220633,0.8430981382688854,0.23758855468994228,0
0,448,28,2,0.4549401229862926,404,1,43.40780407765006,63,0.38375046849801564,0.46640429657364035,0.1299205291631838,0
1,414,75,2,0.5279073047002165,141,3,58.414357920697256,7,0.5357683746433051,0.9310536727769619,0.02609077262986914,0
1,749,39,1,0.7072616489668524,556,0,46.2004063252132,2,0.9279446123630563,0.5685002217537318,0.13973500601971517,0
1,362,25,0,0.21928947146111827,441,2,66.02367208499169,57,0.5501238734617576,0.5259466645979359,0.23456415583864376,0
0,403,21,1,0.9182108620153504,298,0,53.49314548723801,31,0.8478912795108376,0.7686744861625604,0.056367771736982764,0
1,572,10,1,0.6155544140435457,655,0,48.79324915695125,67,0.3856513862470905,0.5271094446603001,0.47216686693858634,0
1,305,43,0,0.5734487248032464,281,0,48.66414943455791,48,0.9742638001352335,0.7048230957130144,0.3280505905955966,0
0,446,15,1,0.8885813297653045,403,0,92.2334496757031,37,0.18411691010066694,0.6442178179272243,0.0681703655916917,0
0,483,83,0,0.9624612714864169,683,3,29.723054551126136,1,0.6270279821577903,0.5392205575771105,0.40603210039482496,0
1,327,48,1,0.5387401853174678,655,3,28.58345926397394,8,0.8108990156501223,0.5752357795010068,0.4640441479070625,0
1,849,86,1,0.3379528634345846,479,2,41.378354093754815,45,0.8326368876792211,0.6564443388165178,0.13139203558177914,0
1,418,21,1,0.8525674160016583,831,3,66.07032496990949,64,0.2784529997083377,0.6076962077891189,0.071626378722014,0
1,592,60,1,0.5226083369779897,898,1,8.041699579735337,48,0.46148129981648756,0.6289454706229538,0.16123775152128084,0
1,670,116,2,0.9484364316094129,566,1,16.441656988121995,74,0.6617765552176927,0.8412607729421431,0.416124399814263,0
0,543,108,1,0.9599191870647863,397,2,39.00408026377613,28,0.384294438795175,0.5010279476154007,0.08754694642479877,0
0,517,96,1,0.29186322537709564,851,1,76.80239561810512,89,0.692466413692132,0.7765711523994547,0.3896732934060171,0
0,476,50,2,0.965243173866281,284,0,45.38161023112547,90,0.44090260418143234,0.8068946653887009,0.3581316308966058,0
1,598,23,1,0.4946162603560968,492,1,27.563715541064195,28,0.41577969032670015,0.8812522277060469,0.32568335377800645,0
0,357,13,2,0.7170020141257525,297,1,57.33072660558113,32,0.19726135434136866,0.9083963051857954,0.21665874967431192,0
1,568,69,0,0.22780006538723685,155,0,69.92894655520914,27,0.13532759096774116,0.4951993260802689,0.1833851414504749,0
1,607,4,1,0.9111074192670661,422,2,35.41965239034296,94,0.8517464110109637,0.48295645667080134,0.04262898771099444,0
1,587,92,0,0.7132778634758921,791,3,51.816083389821266,82,0.5405900429404668,0.7688626078879655,0.17867789263078604,0
0,404,78,0,0.7148435735651353,828,2,47.35136077769447,25,0.606585819888106,0.8541499303497787,0.30092090309458314,0
1,527,72,2,0.921740927981987,363,5,53.583980593524785,28,0.4349989202756325,0.5633958581438095,0.44910460807308555,0
0,546,9,0,0.6066777399258745,594,3,38.11563999308579,10,0.22306784092639342,0.7155083233438677,0.4165622690799164,0
1,793,115,1,0.5284133122900405,397,2,54.42946502668235,95,0.5046147979220859,0.8633436583670626,0.016107865120025322,0
0,382,35,1,0.8929030018338531,584,5,57.57702078137358,84,0.30606137022805185,0.8605018649442726,0.06943144757974856,0
0,485,101,1,0.7939364094971186,707,1,55.71449076151154,33,0.8539147420994895,0.7922920996682473,0.42424398905239663,0
1,551,21,1,0.9591805319719209,583,1,20.66489038757264,85,0.9881096842670408,0.447272617560019,0.4696591825246114,0
0,654,58,1,0.9520975146484261,485,0,23.49204521077291,47,0.9001865219282251,0.43038631616543443,0.027904422286620323,0
0,509,18,0,0.5058609316481922,717,1,34.66151141797002,26,0.5754468393330674,0.6330671860296484,0.3506260320501534,0
1,746,97,1,0.5575890321131343,96,2,49.01231113100764,71,0.66531857066384,0.4160124558875314,0.18286655723211337,0
1,759,72,1,0.40478796303262277,95,0,53.38799405161313,39,0.9533102884653144,0.9424865991128514,0.1821451237375839,0
1,771,115,1,0.7285183113108542,624,3,29.188696802561978,30,0.5848137402298527,0.41208679885283456,0.32133459626286076,0
1,669,113,1,0.49163357607110925,891,2,49.86355951899517,64,0.6747302109623955,0.41776771728518897,0.405108043958355,0
1,791,81,2,0.8288805172861369,646,0,59.1859366897535,38,0.6663065533680954,0.4991964270228762,0.13741877544018183,0
0,436,43,1,0.29724060858472845,429,1,55.02001310912135,97,0.7373090366312186,0.7762090789513363,0.3526771720336055,0
0,666,95,1,0.29312228093259673,316,0,38.10252656903055,23,0.676256589620487,0.7249324843518137,0.3179381543871759,0
0,483,98,0,0.3635643051355175,215,3,39.47368810707035,91,0.7036348582500155,0.7956922819332106,0.2586603308021192,0
1,586,6,1,0.2674337507499308,313,1,25.536478056892108,67,0.7533050250095185,0.9361330846648008,0.30121287440771016,0
1,771,86,1,0.6960252861425877,545,2,71.10485943625696,81,0.8281893067011539,0.6729673904870193,0.009026691454012747,0
0,674,78,0,0.3178822128133909,679,0,52.110442922389595,92,0.4627494723367037,0.4263255855282991,0.002032964973832041,0
1,836,67,1,0.3279703339741234,720,2,20.816493013350957,22,0.7712505858345204,0.8580979751268747,0.27521928334617596,0
1,810,12,1,0.2113825789833328,266,3,63.399691975786766,60,0.19018338323856607,0.8871786776642621,0.26205423238337217,0
0,549,100,1,0.8256720116988878,47,2,54.878228305956675,26,0.8885693190173757,0.4299330159319395,0.03566760266367769,0
1,809,12,0,0.8498368443387849,844,0,62.91441855330092,15,0.36103987711827257,0.5457095761824844,0.24601316331153228,0
1,372,109,1,0.32961793309155174,443,0,36.62091706742625,44,0.46311428267855537,0.8623580795990404,0.37876438751355146,0
1,581,66,0,0.7916195474137797,38,1,38.71461622739556,26,0.8232493713917576,0.6256931431277871,0.2706012220075531,0
0,659,2,2,0.5468360985258878,449,2,32.81029416166423,72,0.6732883342819052,0.6835908390786514,0.25880714537897076,0
1,309,15,0,0.3916759063723131,58,0,76.75772309984659,4,0.3777651908660513,0.8939054454869293,0.35895422696288554,0
1,510,23,1,0.6971076864590631,685,1,37.485141047850846,58,0.30285920001217626,0.4567717230454855,0.08592210347655554,0
1,451,29,1,0.34278725947766786,377,3,30.671822854504605,71,0.9619430038395309,0.8063705946791826,0.22874026607438314,0
1,304,81,2,0.8055068861224284,690,0,35.29570418822969,81,0.17899872492842814,0.5289906320505995,0.07402393845172811,0
1,494,96,0,0.23809218205644136,605,1,40.122611490361884,34,0.10390159774840715,0.4375908586459099,0.26192014845887,0
1,582,7,1,0.9673047463423317,479,2,68.33930586100213,69,0.7056414120577152,0.7974987073546369,0.29597071623432386,0
0,763,94,1,0.25750020296689957,409,1,49.15258722195362,86,0.6530269843742665,0.4728473517838734,0.06083665080887801,0
1,412,28,1,0.6635587353989518,728,2,63.503260460536026,45,0.7638525666566054,0.84820435528151,0.03775759903077908,0
1,570,14,1,0.9217554320979029,395,1,49.27956008232472,89,0.7584704484481422,0.5216232347531303,0.08336680555793147,0
0,462,44,1,0.2095235750782803,256,0,42.29646442475263,55,0.8769332145394209,0.42910721221471126,0.2931688116573107,0
1,759,30,2,0.5988115687912456,147,0,29.362311943026178,23,0.9298977313676111,0.45957847899549137,0.09480958059895828,0
1,404,81,0,0.48000557144854394,441,2,68.91042709600897,9,0.7975221294320974,0.9047621492475441,0.13762165498384799,0
1,581,32,0,0.6642657522063273,385,0,59.864424185889796,78,0.3090635214598871,0.6225809298041646,0.3512729730930624,0
1,461,110,2,0.380365909390127,283,0,61.22922266569872,37,0.5171465604690768,0.5813599848204507,0.12417241351506786,0
0,650,70,0,0.2519193737853798,572,0,58.877464393269186,83,0.6775437165903001,0.694719291827516,0.19876349472778454,0
1,733,115,2,0.7007464294789656,702,1,34.34828242972953,92,0.5854287419602678,0.7797595413100507,0.4644226798501184,0
1,439,88,1,0.533479391594722,756,0,48.97510903852586,69,0.24300776119116224,0.42226134718785824,0.4124983056805561,0
0,770,6,1,0.6979884309649838,473,3,61.30294749111873,47,0.6303457275616411,0.9389131080703189,0.12773612507908078,0
1,431,27,0,0.36843131747027436,710,1,59.165052821950646,8,0.897875784490578,0.9750888188922382,0.2987879007009074,0
1,386,82,0,0.4709930103627855,110,0,47.348872580796865,49,0.47666550093858795,0.6503840896929216,0.33290221134883385,0
1,482,88,1,0.6493451114916883,75,0,74.62480235311378,68,0.7020395419918631,0.647577341509274,0.45012075486556397,0
1,667,101,2,0.6744902226597819,78,2,52.99466048847711,47,0.6543408576487043,0.9271359527586829,0.27373365838626795,0
0,428,24,2,0.49785184621941214,478,2,64.82988004804105,38,0.4393388231690645,0.6575870788824685,0.2806434387913872,0
0,545,102,0,0.4240425644932452,839,3,48.002175495607226,82,0.6087440864325095,0.913713960886878,0.44422360673872496,0
0,677,34,0,0.4189605035908767,436,0,39.42508449473532,4,0.2891908305089749,0.4170021666936329,0.027190877590694218,0
1,448,40,0,0.3397594811367187,312,0,59.53774481043402,83,0.5914965328256687,0.693790365260779,0.3140706612550014,0
0,732,47,2,0.46032396986366975,502,4,56.00277693706824,10,0.8189466314413413,0.9714574268634169,0.20832460323889612,0
0,768,79,0,0.35955226961057596,445,3,50.19696341821522,59,0.7830529926321397,0.5516827952384036,0.4548816924980432,0
0,745,75,0,0.707052324983956,629,0,32.308006371763526,26,0.4221590948263645,0.5596928922714589,0.48027013579089023,0
1,780,86,0,0.6552535985936717,150,2,60.164417787917344,92,0.20087669431585792,0.7780737932275765,0.08512363211300833,0
1,593,118,1,0.5060710589367361,32,3,33.09807795553263,6,0.8199483085358793,0.9557145299925802,0.14073423530902007,0
0,442,24,2,0.4606640159499156,345,1,56.66034644377676,59,0.33853518054507054,0.5192453447737859,0.13672895138136237,0
0,549,65,1,0.39009136015571405,489,1,28.545214618669537,49,0.14773939049086096,0.9529906155104683,0.050313813630860516,0
1,601,18,0,0.6283666471674729,256,2,32.29429771247081,66,0.5006736641944026,0.7978022464689284,0.24147195273564942,0
1,324,44,1,0.9351222114765507,108,2,49.381356269772894,68,0.7655234765918928,0.9958283885566325,0.25654070536476276,0
0,369,76,1,0.7485624411111498,686,0,53.68448389626392,54,0.8276440064402689,0.8418753078715785,0.28648912982977714,0
1,411,57,0,0.795531771228454,783,0,48.250313722079895,76,0.9839819342997406,0.8006803244303834,0.33147918322312764,0
0,663,107,0,0.8675022909251262,573,0,37.09259647055396,15,0.2704669156271112,0.8889419031759798,0.03145872623237128,0
0,602,28,1,0.481307978670279,804,2,61.69815487566326,11,0.3644153654144795,0.5050841915741755,0.31124177289619703,0
1,770,104,0,0.2503006256915901,752,1,47.08237135712008,26,0.6485414486315475,0.9675913678200099,0.45690464408702636,0
0,390,71,0,0.6980470426573154,100,0,47.90062815851799,32,0.8302093274044223,0.49935730526563754,0.22749548949136733,0
1,829,23,1,0.35093783298242615,226,1,42.63729018314873,78,0.31066751911824314,0.4154022219378726,0.05335622165890197,0
0,491,85,1,0.655234919996533,87,2,34.15930697421324,84,0.4689230053363833,0.8187141047186453,0.0429720133642148,0
1,541,34,1,0.7916081865256519,453,0,61.900150191451935,80,0.4675606016072429,0.5107572556773002,0.1408761314554522,0
1,437,11,1,0.8269106417182692,498,3,35.359270168346036,54,0.795643059788489,0.8552519077791308,0.3762623131486704,0
0,644,86,1,0.4414712961980124,653,3,70.46118339657878,51,0.31683898511102926,0.8770233867894265,0.1304998276587953,0
1,479,106,1,0.6099465860554522,77,4,32.62526787492546,36,0.9718826992263349,0.5420195443932359,0.40716545615058564,0
0,802,35,0,0.6967720770217538,464,0,49.843983222575154,14,0.5594174313719161,0.4520321983451268,0.40982957348298205,0
1,502,116,2,0.8555845773604975,214,0,46.04321755054268,83,0.3538601529447827,0.7004925797672799,0.22855591901585542,0
0,491,93,0,0.809110932083958,868,2,43.310699239063055,82,0.35585565374663797,0.9341311063409745,0.15039442145198723,0
0,304,42,1,0.9903802567818962,194,2,55.228845048260894,64,0.11646998803357345,0.9083746606176275,0.2988335763545179,0
0,536,28,1,0.2064677412240087,756,0,56.846786187938484,67,0.723187801680661,0.4702494739001613,0.4052650744784052,0
1,610,82,1,0.5499915526905064,360,1,53.03946613863748,2,0.798353472408038,0.9788699587111171,0.03228539900042188,0
1,848,78,2,0.40483558910090234,359,1,29.041726324801445,71,0.12918499563132063,0.5583695172324208,0.4767117716633012,0
1,355,82,1,0.2959147097158987,150,3,27.43043106682587,4,0.6273410852178579,0.6096347062138243,0.32295013747080287,0
0,742,92,2,0.9292122625337478,242,1,26.52797744356973,8,0.8035054009933796,0.4894301458432788,0.19907387815282207,0
1,536,24,2,0.9983696528765491,852,1,41.33871542162172,0,0.438616043551902,0.6266817793255877,0.25300961776830283,0
0,496,8,2,0.3444769663237789,536,2,76.73014828743275,29,0.48946742456922077,0.781384663791808,0.19279624838842885,0
1,813,106,2,0.2307467142410909,582,0,44.26239323594171,70,0.4254624099209262,0.703646956070701,0.20630551456472007,0
0,748,118,2,0.4200435581444003,894,2,76.51374208852368,85,0.3840856467098266,0.896523691037671,0.29780830542106035,0
0,659,109,1,0.8678895344531166,830,1,44.498937284956824,19,0.5420275512867287,0.7847804867540931,0.030120248428585183,0
0,329,53,1,0.43511206655945345,197,1,47.399824768378046,92,0.2494905941199021,0.5581266828695826,0.08768856249248108,0
1,407,72,0,0.24552118439809725,575,2,53.93657994916054,26,0.4966189131086731,0.7344628189700997,0.11351978490176284,0
1,744,4,1,0.24199374716242394,859,1,40.634710241354234,88,0.9476426118449849,0.4385146755329258,0.20375713713917154,0
0,737,91,2,0.5419382418955492,816,1,48.40933324268195,98,0.12466188801749194,0.7484743364466766,0.1855287647886552,0
1,756,100,1,0.9454605784492958,456,0,19.45724158566102,90,0.2482690742677259,0.6337982977242811,0.3611022798342315,0
1,794,5,2,0.42873635331170556,738,0,31.66333925899496,62,0.7999321515817789,0.4590390952334966,0.12958968435366147,0
1,546,97,2,0.541726144560835,732,1,19.772783192004617,74,0.21885138092234052,0.584478371794469,0.028536066803526716,0
0,842,49,0,0.28154704430608685,250,3,55.878597757444034,80,0.34415280955247096,0.938852195560591,0.027721123076115517,0
0,738,98,0,0.5948582346151849,39,0,24.54984588892013,30,0.5093550316399202,0.7516227684581135,0.005656542886656457,0
1,577,30,1,0.7572376514285633,149,2,66.17508095783015,81,0.9488460318769941,0.9419589093658307,0.019013003269668816,0
0,410,72,0,0.4169202889417757,664,2,50.340337553794164,18,0.2651510685732125,0.6464823921847406,0.42933033737387716,0
0,684,103,1,0.43736904682294786,276,3,59.391149952856395,92,0.9307761346038848,0.9873451596340528,0.34862145888987334,0
1,490,63,2,0.873580020325017,389,2,35.300165496085604,78,0.7466720614415673,0.6160114320989143,0.49796558294902105,0
1,789,47,1,0.20829097787774167,250,1,28.14792421469375,61,0.7040304205688548,0.8540827690873056,0.010156364060853296,0
0,725,26,1,0.7091765668400776,802,0,39.78414657703545,6,0.7511882716450289,0.5832418500880341,0.4245007755376597,0
0,704,57,0,0.5151077079532935,535,1,60.96275929392931,36,0.1281219570724037,0.4635943290699752,0.34802816463312175,0
1,634,37,1,0.4387044108491752,87,2,76.72577523213303,70,0.1890102349625674,0.8998339580413723,0.3201712157382465,0
0,508,98,1,0.7260750657951018,856,0,52.62547566200252,85,0.40135737586620557,0.8575489161220958,0.17826606280959195,0
0,321,7,1,0.8677348174317643,489,4,25.264995106186568,75,0.1665707798338099,0.892377420290982,0.1883637073949893,0
0,507,40,0,0.6467136930629389,157,2,30.42152534339232,7,0.9888307385458798,0.5798167190113672,0.4227805952551521,0
1,307,92,1,0.2248756975544448,728,2,22.675118797221934,56,0.6223709873306598,0.8221969753605822,0.3567419391306453,0
1,828,39,0,0.5691209526604608,746,3,43.06245355253274,81,0.5386093040286857,0.531953708649139,0.3351582901761555,0
0,465,62,2,0.5702079527151784,115,1,40.8414495217983,27,0.8069606064091395,0.4067869217568908,0.015324664224888651,0
0,795,103,0,0.6350387958436863,133,3,42.95084019798598,81,0.9792632861307908,0.9198932653814008,0.09215981781935534,0
0,728,92,0,0.7367671208348419,172,0,28.898685865816233,94,0.9596170000762972,0.7141152922335958,0.481312230118505,0
1,462,78,0,0.21545472282747236,234,5,27.39593850500731,16,0.8137583963098265,0.990192002489253,0.22718562489509386,0
0,665,53,1,0.6016100995198004,670,1,46.41173120248846,86,0.4394568132647888,0.6310214169422481,0.390696615112119,0
0,825,114,1,0.6706462155044726,787,2,52.266163218033185,10,0.15936354242011605,0.9741238041936822,0.1946626131112117,0
1,538,102,1,0.4746827091328416,67,0,27.227399092874716,14,0.18853927995617303,0.7690343580835357,0.382161438571586,0
0,371,4,1,0.7346921812723466,392,0,52.10572539808389,29,0.10103710671512874,0.707323043102118,0.05960628405275553,0
1,744,106,1,0.38254217370333693,650,1,59.20154319010402,94,0.10171255890237031,0.5816857619078484,0.02106400981364881,0
0,808,82,1,0.4538978664539613,338,0,10.038408269614223,5,0.9427796190401156,0.8951658047636445,0.23308828576030927,0
0,568,108,1,0.9702042779394608,81,1,68.6352284583794,11,0.9343152722867492,0.8972768478226739,0.2958230983622475,0
0,714,112,0,0.4784562966889121,30,2,55.53306470883919,86,0.7007984197343219,0.6501577193221069,0.16185094565322067,0
1,544,25,1,0.47720070989259605,40,0,59.34193561939886,60,0.7540090517982723,0.836375885166387,0.3580023139898892,0
1,359,7,1,0.6765445086584922,855,1,29.686774470127357,35,0.561887610985034,0.6683427614669633,0.24790982444364207,0
1,305,102,2,0.9767802638880483,776,2,56.80723574844805,34,0.3140580304794992,0.8437955766800058,0.4641584237717213,0
0,706,28,1,0.9864643567624003,669,1,58.53114366647647,66,0.9229465441979282,0.996514094031175,0.04249525874011445,0
1,516,69,0,0.6637263709410528,243,4,35.22680134535677,91,0.349922320623415,0.557497788258467,0.033284182200540025,1
0,325,67,0,0.20086961584394603,784,3,56.698117926461904,78,0.765704134854671,0.7804314743078387,0.45256092612349297,0
0,304,108,2,0.9205252406147197,585,3,42.9276056570404,76,0.3208921162514917,0.627926779063938,0.3345535664037045,0
1,831,95,0,0.6561903716616385,547,0,35.73738307645292,62,0.88313357624426,0.729022938189102,0.3355591440657691,0
0,689,111,0,0.4927971266319487,697,1,42.05328763431434,82,0.6861154909829329,0.9244883681779974,0.013777611140383061,0
0,747,106,0,0.8633561128127507,444,1,47.52409471978788,39,0.6784255185010588,0.6085455216667929,0.4688376127442991,0
0,445,20,1,0.519865967480164,37,3,40.46095464856617,81,0.18763051306772793,0.44343298128474185,0.385912527965233,0
0,687,83,0,0.22723560496021175,34,3,33.12320796051331,30,0.47752201285228146,0.8793623111457755,0.38215740890317357,0
0,548,112,1,0.8568577784456151,391,2,50.89431094760162,36,0.5724176567946394,0.7330149131219408,0.4559648206735218,0
1,825,11,1,0.6366875208158098,723,6,53.396677421799374,84,0.36463265956999913,0.6696405682852402,0.28907658304515377,0
0,761,104,2,0.47051483057935695,141,1,47.190316755666586,4,0.8928771506501191,0.5099998281375565,0.19733319528190313,0
1,312,67,0,0.40071390108308097,302,0,20.736682036045078,80,0.8539029473600995,0.45571163902275075,0.24033958429275026,0
1,683,87,1,0.6750379675323406,451,0,36.231128315174686,82,0.5442588211082771,0.5672413357747322,0.38862035165857794,0
0,698,7,1,0.3664396385800801,294,0,32.33864908507313,3,0.40602808237970345,0.8313425580085312,0.3843649912569259,0
0,318,23,1,0.4590807092456026,487,2,70.96647540159033,25,0.82138804480508,0.6470625571840982,0.3047933107138677,0
0,790,61,1,0.709224247531187,241,4,46.76841109145013,23,0.2772023027871149,0.7421365524313728,0.10904017997987558,0
1,718,71,2,0.9052355603247457,107,1,40.79657726851865,38,0.16436468358426948,0.44922733219778854,0.40944204567351755,0
0,636,110,0,0.6263122627132791,811,0,36.619226192190204,55,0.14113943746475296,0.473945826117652,0.3236207841050983,0
1,718,34,2,0.807285118639274,695,2,43.12716139338741,53,0.13481493480820023,0.40678349853615364,0.1106310104474546,0
0,421,106,1,0.8104484830104335,250,0,56.27300131729991,37,0.5399997908231606,0.8039706703294391,0.24032222487866856,0
1,731,19,0,0.7314831621275095,398,0,17.55144208254907,53,0.32978227248942416,0.558672713493052,0.49860316537392896,0
0,343,58,2,0.39667067014441415,376,1,48.452479830108,18,0.7213376092257527,0.9801559514998972,0.16418991954019835,0
0,616,9,1,0.8934308785201936,54,1,37.431066618764326,93,0.6885024166364548,0.5850734861963173,0.058280307385425445,0
1,680,48,0,0.5490205245116533,449,1,51.46005179026053,25,0.5878180064296225,0.6181708233196067,0.01083370859208399,0
1,444,115,0,0.23536859514856046,383,1,56.986521960328325,51,0.4175589532851667,0.6816938988686259,0.09231617858021479,0
0,626,82,0,0.39569013605562015,749,3,34.56719774694893,74,0.8654106204871572,0.5914844492753157,0.09348315303185645,0
1,662,41,1,0.8124386832794526,446,1,24.46196999873263,60,0.7387324779700482,0.8904659331262974,0.4290342224331578,0
1,349,48,0,0.25530666865399154,544,1,40.43398589822249,66,0.3443735116284927,0.9257240859987895,0.07807737459875314,0
1,364,45,0,0.317891521723929,244,2,64.30602267571759,21,0.551519796082159,0.40662164752498575,0.43132547093921525,0
1,654,106,0,0.7553814528333636,141,1,57.534858767734065,16,0.24064408794183695,0.7927969771368296,0.0433582542215698,0
0,463,25,1,0.9140806317820325,733,1,39.335657676040434,10,0.3958986619917165,0.8116529679393893,0.45332214992531683,0
0,440,116,2,0.7069856040461096,588,1,35.47741313566614,38,0.9974261645771803,0.9768549259588487,0.12817675096066872,0
0,427,78,1,0.37783284306364373,457,0,36.60975780293524,60,0.3014597982404764,0.622239518360792,0.30574903099510153,0
1,697,108,0,0.2427310105996389,762,2,25.535616942287614,90,0.7284721201463247,0.5171679810086153,0.07986359238940599,0
1,762,25,2,0.6921012660402495,728,0,56.77161045790363,48,0.31457678119932553,0.7123486417253103,0.19502781583680323,0
0,486,19,1,0.2379188623449312,591,2,59.511245267920366,92,0.9443210851052303,0.668533410747034,0.04288390234172473,0
0,489,39,2,0.6901776415534056,738,1,39.19293635024127,60,0.3791195604913308,0.8750388793624346,0.2897641021284212,0
1,687,119,1,0.38046395532887606,245,2,37.489779002866925,11,0.4120201671820384,0.9423852647413242,0.17293874326409397,0
1,728,79,1,0.9237248499270638,442,0,34.52589305652942,12,0.6344737957595685,0.452024816581858,0.4260750418060799,0
1,583,80,1,0.5800741347898895,762,2,38.24451878384347,57,0.6293005940034413,0.9079476871893453,0.09090823914961388,0
0,536,27,0,0.37915074664775655,409,3,33.97239657189931,10,0.6211687508174618,0.945382526932895,0.13999403221065587,0
